date,disease,Region,type,incident_cases,incident_cases_low,incident_cases_upp,rate,rate_low,rate_up
10/22/18,diarrhea,SOFALA,Observado,1670,1670,1670,70.28751283572693,70.28751283572693,70.28751283572693
10/29/18,diarrhea,SOFALA,Observado,1573,1573,1573,66.16888941639618,66.16888941639618,66.16888941639618
11/5/18,diarrhea,SOFALA,Observado,1506,1506,1506,63.30093278538353,63.30093278538353,63.30093278538353
11/12/18,diarrhea,SOFALA,Observado,1623,1623,1623,68.19787857374031,68.19787857374031,68.19787857374031
11/19/18,diarrhea,SOFALA,Observado,1366,1366,1366,57.36762214436728,57.36762214436728,57.36762214436728
11/26/18,diarrhea,SOFALA,Observado,1438,1438,1438,60.35857364495868,60.35857364495868,60.35857364495868
12/3/18,diarrhea,SOFALA,Observado,1542,1542,1542,64.68871388148948,64.68871388148948,64.68871388148948
12/10/18,diarrhea,SOFALA,Observado,1514,1514,1514,63.47960374239385,63.47960374239385,63.47960374239385
12/17/18,diarrhea,SOFALA,Observado,1412,1412,1412,59.17078698661748,59.17078698661748,59.17078698661748
12/24/18,diarrhea,SOFALA,Observado,1629,1629,1629,68.23901818372974,68.23901818372974,68.23901818372974
12/31/18,diarrhea,SOFALA,Observado,1662,1662,1662,69.57171118781767,69.57171118781767,69.57171118781767
1/7/19,diarrhea,SOFALA,Observado,1810,1810,1810,75.76702602283392,75.76702602283392,75.76702602283392
1/14/19,diarrhea,SOFALA,Observado,1845,1845,1845,77.18930520211988,77.18930520211988,77.18930520211988
1/21/19,diarrhea,SOFALA,Observado,1808,1808,1808,75.59941176298413,75.59941176298413,75.59941176298413
1/28/19,diarrhea,SOFALA,Observado,1981,1981,1981,82.78732079376366,82.78732079376366,82.78732079376366
2/4/19,diarrhea,SOFALA,Observado,1989,1989,1989,83.07562764075242,83.07562764075242,83.07562764075242
2/11/19,diarrhea,SOFALA,Observado,2022,2022,2022,84.40722604,84.40722604,84.40722604
2/18/19,diarrhea,SOFALA,Observado,1920,1920,1920,80.10497088893571,80.10497088893571,80.10497088893571
2/25/19,diarrhea,SOFALA,Observado,2138,2138,2138,89.15092087522186,89.15092087522186,89.15092087522186
3/4/19,diarrhea,SOFALA,Observado,1949,1949,1949,81.22505215656889,81.22505215656889,81.22505215656889
3/11/19,diarrhea,SOFALA,Observado,1710,1710,1710,71.22532339316608,71.22532339316608,71.22532339316608
3/18/19,diarrhea,SOFALA,Observado,2832,2832,2832,117.89404272909722,117.89404272909722,117.89404272909722
3/25/19,diarrhea,SOFALA,Observado,3809,3809,3809,158.47837460851076,158.47837460851076,158.47837460851076
4/1/19,diarrhea,SOFALA,Observado,2524,2524,2524,104.95640400397868,104.95640400397868,104.95640400397868
4/8/19,diarrhea,SOFALA,Observado,2598,2598,2598,107.97405879598948,107.97405879598948,107.97405879598948
4/15/19,diarrhea,SOFALA,Observado,2799,2799,2799,116.26366222643875,116.26366222643875,116.26366222643875
4/22/19,diarrhea,SOFALA,Observado,3104,3104,3104,128.86167276483224,128.86167276483224,128.86167276483224
4/29/19,diarrhea,SOFALA,Observado,2844,2844,2844,118.00291273012436,118.00291273012436,118.00291273012436
5/6/19,diarrhea,SOFALA,Observado,2545,2545,2545,105.53879628959596,105.53879628959596,105.53879628959596
5/13/19,diarrhea,SOFALA,Observado,2876,2876,2876,119.19953944878915,119.19953944878915,119.19953944878915
5/20/19,diarrhea,SOFALA,Observado,2314,2314,2314,95.85406322432937,95.85406322432937,95.85406322432937
5/27/19,diarrhea,SOFALA,Observado,1849,1849,1849,76.55008752130071,76.55008752130071,76.55008752130071
6/3/19,diarrhea,SOFALA,Previsto,1976,1711,2249,81.75527217324895,70.80868334419443,93.05539267996436
6/10/19,diarrhea,SOFALA,Previsto,1948,1694,2224,80.54384249676028,70.06613432585637,91.99263137127345
6/17/19,diarrhea,SOFALA,Previsto,1910,1673,2216,78.94047527596973,69.15840306495463,91.57555704878553
6/24/19,diarrhea,SOFALA,Previsto,1972,1719,2271,81.44435130872068,70.99482614482082,93.80967038470368
7/1/19,diarrhea,SOFALA,Previsto,1821,1546,2156,75.19822671,63.84482075711278,89.00323732987133
7/8/19,diarrhea,SOFALA,Previsto,1830,1584,2157,75.50662646791669,65.35831429,89.01049193765343
7/15/19,diarrhea,SOFALA,Previsto,1772,1496,2099,73.08256805008159,61.70708441792316,86.57643446
7/22/19,diarrhea,SOFALA,Previsto,1754,1484,2055,72.30151749849841,61.17236831711551,84.7259964
7/29/19,diarrhea,SOFALA,Previsto,1794,1523,2085,73.92591346158451,62.75395630617312,85.88476496593462
8/5/19,diarrhea,SOFALA,Previsto,1832,1551,2130,75.44206962369918,63.85953661049578,87.71181592256998
8/12/19,diarrhea,SOFALA,Previsto,1865,1578,2188,76.74529105884241,64.94937185076176,90.05678948927164
8/19/19,diarrhea,SOFALA,Previsto,1850,1548,2155,76.09596425284016,63.66248408051223,88.62852828951105
8/26/19,diarrhea,SOFALA,Previsto,1866,1581,2193,76.72602214851767,65.00958871168676,90.14242068103304
9/2/19,diarrhea,SOFALA,Previsto,1926,1589,2292,79.11759438254958,65.26743422528577,94.16770198730104
9/9/19,diarrhea,SOFALA,Previsto,2027,1692,2387,83.22004742098427,69.48495251044655,98.02852592886232
9/16/19,diarrhea,SOFALA,Previsto,1971,1625,2344,80.87904191133222,66.69914887284618,96.19915919234064
6/4/18,diarrhea,TETE,Observado,1279,1279,1279,46.27074222659115,46.27074222659115,46.27074222659115
6/11/18,diarrhea,TETE,Observado,1588,1588,1588,57.41555161151983,57.41555161151983,57.41555161151983
6/18/18,diarrhea,TETE,Observado,1314,1314,1314,47.480762258303045,47.480762258303045,47.480762258303045
6/25/18,diarrhea,TETE,Observado,1382,1382,1382,49.89421497680705,49.89421497680705,49.89421497680705
7/2/18,diarrhea,TETE,Observado,1150,1150,1150,41.50954192604925,41.50954192604925,41.50954192604925
7/9/18,diarrhea,TETE,Observado,1422,1422,1422,51.29235558485168,51.29235558485168,51.29235558485168
7/16/18,diarrhea,TETE,Observado,1509,1509,1509,54.39840513426449,54.39840513426449,54.39840513426449
7/23/18,diarrhea,TETE,Observado,1362,1362,1362,49.0702268,49.0702268,49.0702268
7/30/18,diarrhea,TETE,Observado,1603,1603,1603,57.71898179107242,57.71898179107242,57.71898179107242
8/6/18,diarrhea,TETE,Observado,1547,1547,1547,55.66981579252138,55.66981579252138,55.66981579252138
8/13/18,diarrhea,TETE,Observado,1550,1550,1550,55.733560252051205,55.733560252051205,55.733560252051205
8/20/18,diarrhea,TETE,Observado,1688,1688,1688,60.67237944,60.67237944,60.67237944
8/27/18,diarrhea,TETE,Observado,1726,1726,1726,62.00178016787757,62.00178016787757,62.00178016787757
9/3/18,diarrhea,TETE,Observado,1565,1565,1565,56.18529194020608,56.18529194020608,56.18529194020608
9/10/18,diarrhea,TETE,Observado,1782,1782,1782,63.93829951336961,63.93829951336961,63.93829951336961
9/17/18,diarrhea,TETE,Observado,1820,1820,1820,65.25105413849091,65.25105413849091,65.25105413849091
9/24/18,diarrhea,TETE,Observado,1656,1656,1656,59.34775935812339,59.34775935812339,59.34775935812339
10/1/18,diarrhea,TETE,Observado,1707,1707,1707,61.12211837439991,61.12211837439991,61.12211837439991
10/8/18,diarrhea,TETE,Observado,1640,1640,1640,58.70553523808018,58.70553523808018,58.70553523808018
10/15/18,diarrhea,TETE,Observado,1553,1553,1553,55.55875276530465,55.55875276530465,55.55875276530465
10/22/18,diarrhea,TETE,Observado,1536,1536,1536,54.91844406157807,54.91844406157807,54.91844406157807
10/29/18,diarrhea,TETE,Observado,1666,1666,1666,59.53167894885492,59.53167894885492,59.53167894885492
11/5/18,diarrhea,TETE,Observado,1387,1387,1387,49.533141011822735,49.533141011822735,49.533141011822735
11/12/18,diarrhea,TETE,Observado,1524,1524,1524,54.39397484321227,54.39397484321227,54.39397484321227
11/19/18,diarrhea,TETE,Observado,1387,1387,1387,49.47534824439816,49.47534824439816,49.47534824439816
11/26/18,diarrhea,TETE,Observado,1720,1720,1720,61.31794097617542,61.31794097617542,61.31794097617542
12/3/18,diarrhea,TETE,Observado,1655,1655,1655,58.96631380427856,58.96631380427856,58.96631380427856
12/10/18,diarrhea,TETE,Observado,1996,1996,1996,71.06307137369653,71.06307137369653,71.06307137369653
12/17/18,diarrhea,TETE,Observado,2028,2028,2028,72.16950849875128,72.16950849875128,72.16950849875128
12/24/18,diarrhea,TETE,Observado,2483,2483,2483,88.31290686403437,88.31290686403437,88.31290686403437
12/31/18,diarrhea,TETE,Observado,2206,2206,2206,78.41523032785457,78.41523032785457,78.41523032785457
1/7/19,diarrhea,TETE,Observado,2183,2183,2183,77.59766446314893,77.59766446314893,77.59766446314893
1/14/19,diarrhea,TETE,Observado,2344,2344,2344,83.27111182428744,83.27111182428744,83.27111182428744
1/21/19,diarrhea,TETE,Observado,2100,2100,2100,74.55865169991401,74.55865169991401,74.55865169991401
1/28/19,diarrhea,TETE,Observado,2196,2196,2196,77.92076990568191,77.92076990568191,77.92076990568191
2/4/19,diarrhea,TETE,Observado,1780,1780,1780,63.13338081452221,63.13338081452221,63.13338081452221
2/11/19,diarrhea,TETE,Observado,1667,1667,1667,59.08010442655854,59.08010442655854,59.08010442655854
2/18/19,diarrhea,TETE,Observado,1653,1653,1653,58.549220129782505,58.549220129782505,58.549220129782505
2/25/19,diarrhea,TETE,Observado,1858,1858,1858,65.77134602717963,65.77134602717963,65.77134602717963
3/4/19,diarrhea,TETE,Observado,1407,1407,1407,49.78590295646157,49.78590295646157,49.78590295646157
3/11/19,diarrhea,TETE,Observado,1375,1375,1375,48.61605260988518,48.61605260988518,48.61605260988518
3/18/19,diarrhea,TETE,Observado,1314,1314,1314,46.43180595560626,46.43180595560626,46.43180595560626
3/25/19,diarrhea,TETE,Observado,1359,1359,1359,47.99356760688731,47.99356760688731,47.99356760688731
4/1/19,diarrhea,TETE,Observado,1475,1475,1475,52.045679523690616,52.045679523690616,52.045679523690616
4/8/19,diarrhea,TETE,Observado,1354,1354,1354,47.76056226245381,47.76056226245381,47.76056226245381
4/15/19,diarrhea,TETE,Observado,1414,1414,1414,49.84757061971929,49.84757061971929,49.84757061971929
4/22/19,diarrhea,TETE,Observado,1313,1313,1313,46.26254441306939,46.26254441306939,46.26254441306939
4/29/19,diarrhea,TETE,Observado,1265,1265,1265,44.54235848280571,44.54235848280571,44.54235848280571
5/6/19,diarrhea,TETE,Observado,1339,1339,1339,47.12024438317722,47.12024438317722,47.12024438317722
5/13/19,diarrhea,TETE,Observado,1284,1284,1284,45.15817739193664,45.15817739193664,45.15817739193664
5/20/19,diarrhea,TETE,Observado,1269,1269,1269,44.60438731208634,44.60438731208634,44.60438731208634
5/27/19,diarrhea,TETE,Observado,1158,1158,1158,40.678903718947375,40.678903718947375,40.678903718947375
6/3/19,diarrhea,TETE,Previsto,1253,1090,1473,44.00105028,38.26770450888381,51.711804790576906
6/10/19,diarrhea,TETE,Previsto,1285,1111,1497,45.09948966082523,38.98717895877374,52.52992559243924
6/17/19,diarrhea,TETE,Previsto,1256,1058,1462,44.03259474630689,37.09948809338639,51.2786145
6/24/19,diarrhea,TETE,Previsto,1291,1087,1523,45.23199763944885,38.09256662086611,53.39141153571869
7/1/19,diarrhea,TETE,Previsto,1281,1051,1536,44.85386711376309,36.81278135224864,53.79341584683404
7/8/19,diarrhea,TETE,Previsto,1295,1069,1548,45.32291130962105,37.40671449825177,54.175237529860894
7/15/19,diarrhea,TETE,Previsto,1306,1058,1553,45.68789229815397,37.028085773195016,54.33660288763329
7/22/19,diarrhea,TETE,Previsto,1344,1107,1611,47.001213529084296,38.71725426636196,56.31320759211662
7/29/19,diarrhea,TETE,Previsto,1420,1168,1679,49.60304919226768,40.80099513116681,58.67112651406189
8/5/19,diarrhea,TETE,Previsto,1477,1204,1752,51.56571318975897,42.05662508098106,61.203102609868616
8/12/19,diarrhea,TETE,Previsto,1519,1261,1790,53.02044734662885,44.00025936553708,62.46005862236331
8/19/19,diarrhea,TETE,Previsto,1555,1296,1839,54.24451758860238,45.22101387217654,64.16612385188724
8/26/19,diarrhea,TETE,Previsto,1588,1309,1881,55.37168795,45.63383145388172,65.58230309610862
9/2/19,diarrhea,TETE,Previsto,1602,1321,1918,55.82822529181763,46.02628834974743,66.83056997209785
9/9/19,diarrhea,TETE,Previsto,1695,1395,1997,59.02066457983716,48.56637475438535,69.53991017056397
9/16/19,diarrhea,TETE,Previsto,1697,1387,2020,59.04575173878568,48.28458433576895,70.28386836529181
6/4/18,diarrhea,ZAMBEZIA,Observado,1513,1513,1513,28.283748158164524,28.283748158164524,28.283748158164524
6/11/18,diarrhea,ZAMBEZIA,Observado,1708,1708,1708,31.913382904932583,31.913382904932583,31.913382904932583
6/18/18,diarrhea,ZAMBEZIA,Observado,1669,1669,1669,31.169394157453123,31.169394157453123,31.169394157453123
6/25/18,diarrhea,ZAMBEZIA,Observado,1749,1749,1749,32.64742897135387,32.64742897135387,32.64742897135387
7/2/18,diarrhea,ZAMBEZIA,Observado,1571,1571,1571,29.310458861670213,29.310458861670213,29.310458861670213
7/9/18,diarrhea,ZAMBEZIA,Observado,1771,1771,1771,33.02572452263149,33.02572452263149,33.02572452263149
7/16/18,diarrhea,ZAMBEZIA,Observado,1524,1524,1524,28.40574763033096,28.40574763033096,28.40574763033096
7/23/18,diarrhea,ZAMBEZIA,Observado,1539,1539,1539,28.671303996077487,28.671303996077487,28.671303996077487
7/30/18,diarrhea,ZAMBEZIA,Observado,1600,1600,1600,29.79315393858369,29.79315393858369,29.79315393858369
8/6/18,diarrhea,ZAMBEZIA,Observado,1643,1643,1643,30.57889849915613,30.57889849915613,30.57889849915613
8/13/18,diarrhea,ZAMBEZIA,Observado,1801,1801,1801,33.50316733217242,33.50316733217242,33.50316733217242
8/20/18,diarrhea,ZAMBEZIA,Observado,1652,1652,1652,30.716390475706312,30.716390475706312,30.716390475706312
8/27/18,diarrhea,ZAMBEZIA,Observado,1637,1637,1637,30.42264032278448,30.42264032278448,30.42264032278448
9/3/18,diarrhea,ZAMBEZIA,Observado,1654,1654,1654,30.723587019793165,30.723587019793165,30.723587019793165
9/10/18,diarrhea,ZAMBEZIA,Observado,1849,1849,1849,34.32903678381215,34.32903678381215,34.32903678381215
9/17/18,diarrhea,ZAMBEZIA,Observado,1789,1789,1789,33.19888086354202,33.19888086354202,33.19888086354202
9/24/18,diarrhea,ZAMBEZIA,Observado,1733,1733,1733,32.14401821,32.14401821,32.14401821
10/1/18,diarrhea,ZAMBEZIA,Observado,1777,1777,1777,32.94409889755456,32.94409889755456,32.94409889755456
10/8/18,diarrhea,ZAMBEZIA,Observado,1616,1616,1616,29.94472071708713,29.94472071708713,29.94472071708713
10/15/18,diarrhea,ZAMBEZIA,Observado,1775,1775,1775,32.875023801891246,32.875023801891246,32.875023801891246
10/22/18,diarrhea,ZAMBEZIA,Observado,1706,1706,1706,31.58171107355281,31.58171107355281,31.58171107355281
10/29/18,diarrhea,ZAMBEZIA,Observado,1532,1532,1532,28.34682403253164,28.34682403253164,28.34682403253164
11/5/18,diarrhea,ZAMBEZIA,Observado,1662,1662,1662,30.73730437,30.73730437,30.73730437
11/12/18,diarrhea,ZAMBEZIA,Observado,1675,1675,1675,30.96269734022718,30.96269734022718,30.96269734022718
11/19/18,diarrhea,ZAMBEZIA,Observado,1602,1602,1602,29.598916139026457,29.598916139026457,29.598916139026457
11/26/18,diarrhea,ZAMBEZIA,Observado,1704,1704,1704,31.46822953759356,31.46822953759356,31.46822953759356
12/3/18,diarrhea,ZAMBEZIA,Observado,1786,1786,1786,32.96656503371988,32.96656503371988,32.96656503371988
12/10/18,diarrhea,ZAMBEZIA,Observado,1519,1519,1519,28.024614274027986,28.024614274027986,28.024614274027986
12/17/18,diarrhea,ZAMBEZIA,Observado,1615,1615,1615,29.781332463624786,29.781332463624786,29.781332463624786
12/24/18,diarrhea,ZAMBEZIA,Observado,1869,1869,1869,34.44581339997821,34.44581339997821,34.44581339997821
12/31/18,diarrhea,ZAMBEZIA,Observado,1762,1762,1762,32.46065389242296,32.46065389242296,32.46065389242296
1/7/19,diarrhea,ZAMBEZIA,Observado,1738,1738,1738,32.01851104712322,32.01851104712322,32.01851104712322
1/14/19,diarrhea,ZAMBEZIA,Observado,1699,1699,1699,31.28460705619233,31.28460705619233,31.28460705619233
1/21/19,diarrhea,ZAMBEZIA,Observado,1716,1716,1716,31.58207642695437,31.58207642695437,31.58207642695437
1/28/19,diarrhea,ZAMBEZIA,Observado,1709,1709,1709,31.437763010646723,31.437763010646723,31.437763010646723
2/4/19,diarrhea,ZAMBEZIA,Observado,1618,1618,1618,29.749137014788808,29.749137014788808,29.749137014788808
2/11/19,diarrhea,ZAMBEZIA,Observado,1887,1887,1887,34.67800792507904,34.67800792507904,34.67800792507904
2/18/19,diarrhea,ZAMBEZIA,Observado,1743,1743,1743,32.01592989,32.01592989,32.01592989
2/25/19,diarrhea,ZAMBEZIA,Observado,1755,1755,1755,32.22051298234236,32.22051298234236,32.22051298234236
3/4/19,diarrhea,ZAMBEZIA,Observado,1772,1772,1772,32.51664643104398,32.51664643104398,32.51664643104398
3/11/19,diarrhea,ZAMBEZIA,Observado,1762,1762,1762,32.31727556534968,32.31727556534968,32.31727556534968
3/18/19,diarrhea,ZAMBEZIA,Observado,1648,1648,1648,30.21154639782939,30.21154639782939,30.21154639782939
3/25/19,diarrhea,ZAMBEZIA,Observado,1830,1830,1830,33.531567289063936,33.531567289063936,33.531567289063936
4/1/19,diarrhea,ZAMBEZIA,Observado,1631,1631,1631,29.870592978112924,29.870592978112924,29.870592978112924
4/8/19,diarrhea,ZAMBEZIA,Observado,1917,1917,1917,35.09128080520669,35.09128080520669,35.09128080520669
4/15/19,diarrhea,ZAMBEZIA,Observado,1795,1795,1795,32.84194641233014,32.84194641233014,32.84194641233014
4/22/19,diarrhea,ZAMBEZIA,Observado,1889,1889,1889,34.54489089722006,34.54489089722006,34.54489089722006
4/29/19,diarrhea,ZAMBEZIA,Observado,1729,1729,1729,31.603442861658657,31.603442861658657,31.603442861658657
5/6/19,diarrhea,ZAMBEZIA,Observado,1878,1878,1878,34.31015118888841,34.31015118888841,34.31015118888841
5/13/19,diarrhea,ZAMBEZIA,Observado,1935,1935,1935,35.334240210382205,35.334240210382205,35.334240210382205
5/20/19,diarrhea,ZAMBEZIA,Observado,1869,1869,1869,34.11237339122836,34.11237339122836,34.11237339122836
5/27/19,diarrhea,ZAMBEZIA,Observado,1926,1926,1926,35.13555915608425,35.13555915608425,35.13555915608425
6/3/19,diarrhea,ZAMBEZIA,Previsto,1770,1657,1887,32.265037618658866,30.215459693917616,34.399387593300176
6/10/19,diarrhea,ZAMBEZIA,Previsto,1784,1670,1907,32.51532084532806,30.427186966359017,34.75484802087023
6/17/19,diarrhea,ZAMBEZIA,Previsto,1760,1648,1892,32.05428276903788,30.020295949081422,34.46047876482044
6/24/19,diarrhea,ZAMBEZIA,Previsto,1776,1647,1913,32.34176530575323,29.982145864438284,34.82412271674811
7/1/19,diarrhea,ZAMBEZIA,Previsto,1727,1592,1868,31.42626031926048,28.97503775,34.002883773203045
7/8/19,diarrhea,ZAMBEZIA,Previsto,1737,1592,1892,31.588760343915272,28.95217568851681,34.42307745452716
7/15/19,diarrhea,ZAMBEZIA,Previsto,1672,1529,1828,30.40145689,27.79669615,33.24091327031457
7/22/19,diarrhea,ZAMBEZIA,Previsto,1668,1522,1818,30.30765654658548,27.65983020107067,33.03973669838006
7/29/19,diarrhea,ZAMBEZIA,Previsto,1676,1536,1843,30.43348503189944,27.891546970524328,33.47070961357381
8/5/19,diarrhea,ZAMBEZIA,Previsto,1695,1555,1852,30.773773153282008,28.22290147318094,33.61898770467858
8/12/19,diarrhea,ZAMBEZIA,Previsto,1700,1547,1868,30.849058480268404,28.07374536051828,33.898223789838816
8/19/19,diarrhea,ZAMBEZIA,Previsto,1692,1534,1849,30.69135836475744,27.81408969948392,33.52626458429086
8/26/19,diarrhea,ZAMBEZIA,Previsto,1709,1555,1889,30.983671414229256,28.18534675960624,34.245050745717094
9/2/19,diarrhea,ZAMBEZIA,Previsto,1722,1566,1910,31.205054489480627,28.37912290627539,34.610897667184005
9/9/19,diarrhea,ZAMBEZIA,Previsto,1793,1616,1967,32.47645217121701,29.264659887563614,35.62109680236634
9/16/19,diarrhea,ZAMBEZIA,Previsto,1794,1625,1980,32.48273141181441,29.40922579989657,35.84104482673909
